SMILES,SPLIT,plogP
O=S1(=O)N=C(NC(c2ccccc2)c2ccccc2)c2ccccc21,train,1.3443946015472799
O=C(c1ccc(C(F)(F)F)cc1)N1CCN(c2ccccc2)CC1,train,1.9513457027973145
O=C(Nc1nccs1)c1ccc(C(F)(F)F)cc1,train,1.542024574008087
O=C(COc1ccc(F)cc1F)N1CCc2ccccc21,train,1.05094945649091
Cc1nnsc1C(=O)NCCc1c[nH]c2ccccc12,train,0.07748696322925053
O=C(NCCc1c[nH]c2ccccc12)Nc1ccccc1,train,1.8296836748531913
Cc1ccccc1OCC(=O)NCc1ccc2c(c1)OCO2,train,0.6102334216593963
Cc1onc(-c2c(Cl)cccc2Cl)c1CC#N,train,1.5316373461463524
Cc1cc(F)c(F)c(C(=O)N2CCC(C)CC2)c1Cl,train,1.4703344048917746
Fc1ccc(-c2nnn(Cc3cccc(F)c3)n2)cc1,train,0.7249178916112147
Cc1cccc(OCc2nc(-c3nonc3N)no2)c1C,train,-0.5633036204321704
Nc1nonc1-c1noc(COc2ccc(Cl)cc2Cl)n1,train,0.14236714879860024
Cc1c(C)c(C)c(S(=O)(=O)NCCc2ccncc2)c(C)c1C,train,0.8890500533288979
CCOc1ccc(C=C2OC(=O)c3c2cc(C)[nH]c3=O)cc1,train,0.2365226974038146
Cc1nc(Oc2ccc(F)cc2)c(C(N)=O)c(C)c1Cl,train,1.0998703584547176
Cc1ccc(C(=O)COC(=O)c2ccc(-n3cnnn3)cc2)c(C)c1,train,0.22097207909962968
Nc1nonc1-c1noc(-c2ccccc2Br)n1,train,-0.3509417573528619
Cn1ccc(=O)c2c(-c3ccccc3)nc3nonc3c21,train,-0.6108321450223331
O=c1c2nnn(Cc3ccccc3)c2ncn1Cc1ccccc1,train,0.0749760800836543
CC(=O)N1CCN(S(=O)(=O)c2ccc(C)cc2)C1c1ccccc1,train,-0.01437144322166084
Cc1nc(S(=O)(=O)N(C)Cc2ccccc2)c(C#N)c(C)c1Cl,train,0.5219712940236869
CCOc1ccc(C=C2OC(=O)c3c2cc(C)[nH]c3=O)cc1OC,train,0.20819718452892477
O=C(NCCc1ccncc1)c1cc(Br)ccc1O,train,0.6306356718600994
Cn1ccnc1SCC(=O)NCCc1ccccc1,train,0.02162028724471554
Cn1c2ccccc2c2nnc(SCC(=O)N3CCOCC3)nc21,train,-0.9127536831108982
O=C(Nc1ccc(F)cc1F)c1ccccc1F,train,1.8175230355465484
CC(C)COC(=O)NCc1ccc2c(c1)OCO2,train,0.28955787717550674
Cn1c(=O)oc2cc(S(=O)(=O)Nc3ccccc3)ccc21,train,-0.07191493725094289
COc1ccc(NS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)cc1,train,-0.10376212874306501
Cn1c(=O)oc2cc(S(=O)(=O)Nc3ccc(F)cc3)ccc21,train,0.0002125822836083202
COc1ccc(OC)c(-c2oc3ccccc3c(=O)c2O)c1,train,1.1407175857412852
COCc1cc(C)nc(SCC(=O)c2ccc(F)cc2F)c1C#N,train,1.196322440765229
CCOC(=O)c1nnn(-c2nonc2N)c1-c1ccncc1,train,-2.126226653890054
COc1cc(C(C)=O)ccc1OC(=O)N1CCOCC1,train,-0.21441524594088768
COC(=O)c1cc(OC)c(OC)cc1NC(=O)c1cccs1,train,0.8850796692949574
CC1(C)C(=O)OC(c2ccco2)C2(CCCCC2)C1=O,train,-0.3555285306367457
CN(C)C(=O)c1ccc(NCCC(=O)c2cccs2)cc1,train,1.1094520770906495
O=C(Nc1ccccc1)c1ccccc1C(=O)N1CCCCC1,train,1.96830224769207
Nc1ccccc1C(=O)NCc1c(F)cccc1Cl,train,1.1790873409457294
O=C(NC(N1CCCC1=O)(C(F)(F)F)C(F)(F)F)c1ccco1,train,-0.638735863768285
Nc1ccccc1C(=O)NCc1c(Cl)cccc1Cl,train,1.706065715401464
CCCC(=O)c1cc(F)c(N2CCOCC2)cc1C,train,0.808735787970404
OC(COc1ccc(Cl)cc1Cl)Cn1ccnc1,train,0.03866792842809463
Cc1ccccc1NS(=O)(=O)c1ccc2c(c1)oc(=O)n2C,train,0.16039412074514825
N#Cc1c(NC(=O)COc2ccc(F)cc2F)sc2c1CCC2,train,1.2021261441859306
N#Cc1c(Cl)cccc1NC(=O)c1cccs1,train,1.4900720720055984
CCOC(=O)N1CCN(C(=O)c2nc[nH]n2)CC1,train,-3.018034430516802
COc1ccc(C(=O)c2ccccc2)c(OCC(=O)NC2CC2)c1,train,0.7667509064172222
CN(C)C(=O)c1ccc(NC(=O)c2cncc(Br)c2)cc1,train,0.9192038596739334
COc1cc(CO)ccc1OCc1ccc(Cl)cc1,train,1.8330331077575366
COC(=O)Nc1c(C(=O)OC)cc(OC)c(OC)c1OC,train,-0.5359219171354672
COc1cc(OC)c(C#N)c(S(=O)Cc2ccccc2)c1,train,0.015018836679764114
Nc1nc(Cn2c(=O)oc3ccccc32)nc(N2CCCCC2)n1,train,-1.025225551242766
Cc1nn(C)c(C)c1Cc1c(F)cccc1Cl,train,1.2850352910691454
Cn1cnc2c1c(=O)n(Cc1ccc(Cl)cc1F)c(=O)n2C,train,-1.0485595110329111
O=C(CSc1ccccn1)Nc1ccc(OC(F)(F)F)cc1,train,1.7438565435576638
O=C(CSc1nc2ncccc2[nH]1)NCc1ccc2c(c1)OCO2,train,-0.22578935870291073
O=C(Cc1cccs1)Nc1ccc2c(c1)C(=O)OC2,train,0.41589357395799986
O=C(CCCC(=O)Nc1cccnc1)Nc1cccnc1,train,0.346993832279054
O=C(COc1cccc(C(F)(F)F)c1)Nc1cccnc1,train,1.2738052713540124
CC(Oc1ccc(F)cc1)C(=O)Nc1cccnc1,train,0.4936838829920225
COc1ccc(NC(=O)C2CC=CCC2C(=O)N2CCCCC2)cc1,train,0.4071077957499796
CC(C)Nc1ncnc2ccc(Br)cc12,train,1.1079767713059736
Brc1ccc2ncnc(N3CCCCC3)c2c1,train,1.385475879697907
CCN(CC)c1ncnc2ccc(Br)cc12,train,1.0019361400362854
Cc1cc(F)c(F)cc1C(=O)N1CCC(C)CC1,train,1.176378043395843
CC(=O)Nc1ccc(NC(=O)c2scc3c2CCCC3)cc1,train,1.681039280175881
CCCn1nnnc1NCc1ccc2c(c1)OCO2,train,-0.9009231193486933
C#Cc1cccc(NS(=O)(=O)c2cc(OC)ccc2OC)c1,train,0.43473502868966385
Cc1ccc(-n2c(C)cc(C)c(C(N)=O)c2=O)cc1,train,-0.16688577610370303
O=C1OC(Nc2ccc(F)cc2F)c2ccccc21,train,0.6103556778638177
COC(=O)c1ccc(N(C)S(=O)(=O)c2ccccc2)cc1,train,0.5903086342097401
Cc1cccc(C)c1NC(=O)CSc1nc2ccccc2o1,train,2.2105254340220375
CCOc1ccc(C2CNC(=O)C2C(=O)OC)cc1OCC,train,-1.5461868347178918
N#Cc1cnc(-c2ccncc2)nc1-c1cccs1,train,0.743489847684276
Cc1cccc(C(C)C)c1NC(=O)c1cccs1,train,2.5489261124696245
C#Cc1cccc(-n2nnc(-c3ccccc3)c2C)c1,train,1.0184898810011376
Cc1c(-c2ccccc2)nnn1-c1ccc(F)cc1F,train,1.5409313301146383
COC(=O)c1ccc(OCc2nc(N)nc(N3CCOCC3)n2)cc1,train,-1.563708928484334
Cc1cccc(C(C)C)c1NC(=O)Oc1ccccc1,train,2.935484973839335
Cc1cccc(C(C)C)c1NC(=O)c1cccnc1,train,1.9559343365915947
COc1ccc(S(=O)(=O)NC2CC2)c2cccnc12,train,-0.35923370404701527
Cc1cccc(C(C)C)c1NC(=O)C1COc2ccccc2O1,train,1.3668816531482308
Cc1cccc(C(C)C)c1NC(=O)c1cncc(Br)c1,train,2.5003151136994752
O=C(c1ccc(C(F)(F)F)cc1)N1CCCCC1,train,1.6771494970850114
COc1ccccc1OCC(=O)Nc1c(C)cccc1C(C)C,train,2.387624217410785
Nc1ccccc1NC(=O)c1ccc(C(F)(F)F)cc1,train,1.8771056032099622
COC(=O)c1cc(Br)ccc1NC(=O)C(C)C,train,1.0377518796979057
COC(=O)c1cc(Br)ccc1NC(=O)c1ccco1,train,1.1984906791169951
COC(=O)c1cc(Br)ccc1NC(=O)c1cccnc1,train,1.0717979408722993
CC(C)C(=O)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,train,-0.08170633322711063
O=C(c1ccc(C(F)(F)F)cc1)N1CCOCC1,train,0.4175513432388538
OC(c1ccc2c(c1)OCO2)c1nccc2ccccc12,train,0.40192502080728154
N#Cc1cc2nc3c(nc2cc1C#N)-c1ccccc1C3=O,train,0.035768510945113796
Brc1ccc(-n2cnnn2)c2ncccc12,train,-0.4465216341044702
N#Cc1ccc(NC(=O)c2csc3c2CCCC3)cc1,train,1.6210596953247443
CCOC(=O)c1c(NC(=O)C2CCCO2)sc(C)c1C,train,-0.013412852324782065
Cc1ccc(CCC(=O)Nc2ccc(C#N)cc2)o1,train,1.095717723142152
Nc1nc(COc2ccc(F)cc2)nc(N2CCOCC2)n1,train,-1.180914703340603
Cn1c(=O)c(-c2ccc3ccccc3n2)c(C#N)c2ccccc21,train,1.4088809752741982
Cc1ncc(CSc2nc(C(C)(C)C)cs2)c(CO)c1O,train,0.7958168653977937
Cc1ccc(NC(=O)CSc2nnc(C)n2N)cc1,train,-0.6165733847436756
CCc1nnc(SCC(=O)Nc2ccc(C)cc2)n1N,train,-0.40201392725957064
Cn1c(SCc2cc(F)cc3c2OCOC3)nnc1C(F)(F)F,train,0.3387921981800144
CCc1nnc(SCC(=O)Nc2cccc(C(F)(F)F)c2)n1N,train,0.09872506219100208
CCc1nnc(SCC(=O)Nc2ccc(OC)cc2)n1N,train,-0.6935545721922742
COc1ccc(NC(=O)CSc2nnc(C)n2N)cc1,train,-0.9064375536331959
CCOC(=O)CSc1nc(C)c(Cl)c(C)c1C#N,train,0.37016611246962405
COC(=O)c1sccc1NC(=O)c1ccccc1F,train,1.0620922756336837
CC1(O)c2ccccc2C(=O)N1Cc1cccnc1,train,-0.936975091366953
COc1cc(NC(=O)NC2(c3ccccc3)CC2)cc(OC)c1OC,train,1.3862608517354484
Cc1onc(-c2ccccc2)c1C(O)c1ccc(F)cc1,train,1.3398217701869353
Nc1ccccc1NC(=O)c1cccc(C(F)(F)F)c1,train,1.833422246566606
O=C(Nc1cccc(Cl)c1)NC(CO)(CO)CO,train,-2.1683206065256657
COc1cc2cc3c(=O)[nH]c(-c4ccc(C)cc4)nc3nc2cc1OC,train,1.1602350011808316
O=C(CCC(=O)c1ccc(F)cc1)c1ccc(F)cc1,train,2.244455386437309
O=C(COc1ccc2c(c1)OCO2)N1CCc2ccccc21,train,0.3879154593812899
O=C(COc1ccc(F)cc1F)n1cnc2ccccc21,train,0.900342533413987
CCOC(=O)c1sc2cccc(Cl)c2c1N,train,1.1963144617146053
N#Cc1c(F)ccc(NC(=O)Nc2ccccc2)c1F,train,1.5060812375755974
Cc1cccc(OCC(=O)Nc2cccnc2)c1C,train,0.9739961846806127
CC1C(=O)C(=O)OC1c1c(Cl)cccc1Cl,train,-0.5586306777687584
O=C(COc1ccc2c(c1)OCO2)Nc1ccccc1F,train,0.8051454085716143
COC(=O)c1ccccc1NC(=O)COc1ccc2c(c1)OCO2,train,0.36149829968891023
Cc1cc(NC(=O)c2c(-c3c(F)cccc3Cl)noc2C)no1,train,1.6346478231800141
COc1ccc(S(=O)(=O)N(C)Cc2ccccc2)c2cccnc12,train,1.0840597299466346
N#Cc1ccc(-c2c(N)oc(-c3cccs3)c2C#N)cc1,train,1.2843909949524477
CC1CCN(c2ccc(C(F)(F)F)cc2N)CC1,train,1.4281159711823408
c1nc(N2CCOCC2)nc(N2CCOCC2)n1,train,-2.7696564516329403
COc1ccc(OCC(=O)c2ccc(O)cc2O)cc1,train,0.5765322815316392
O=C(Cc1cccc(Cl)c1)c1ccc(O)cc1O,train,1.2830571893927023
COc1ccccc1CC(=O)c1ccc(O)cc1O,train,0.6523446704087186
Cc1cccn(Cc2c(F)cccc2Cl)c1=O,train,0.9814514541659918
CCOC(=O)c1cnc2c(Cl)cccc2c1NCc1ccco1,train,2.0224826046485456
CNC(=O)NCc1c(N(C)C)cccc1N(C)C,train,-1.1806375413765309
C=CCN1C(=O)c2ccccc2C1(O)Cc1ccccc1,train,-0.10958284519768213
O=C1c2ccccc2C(O)(Cc2ccccc2)N1CC1CCCO1,train,-0.389733002832628
CN(C(=O)Nc1ccccc1)n1cnc2ccccc2c1=O,train,-0.07096731323071293
CN(C(=O)Nc1ccc(Cl)cc1)n1cnc2ccccc2c1=O,train,0.530232771404866
Cc1nn(CC(=O)NCc2ccccn2)c(=O)c2ccccc12,train,-0.5735561366101984
CN(n1cnc2ccccc2c1=O)S(=O)(=O)c1ccc(Cl)cc1,train,-0.40143280181998664
COc1ccc(S(=O)(=O)N(C)c2ccccc2)c2cccnc12,train,1.046968037677055
COc1ccc(NS(=O)(=O)c2ccc(OC)c3ncccc23)cc1,train,1.1533728521185793
CN(n1cnc2ccccc2c1=O)S(C)(=O)=O,train,-2.706584642041225
COC(=O)CSc1nc(C)c(Cl)c(C)c1C#N,train,-0.06744965876363196
O=C(Nc1ccccc1)Oc1cccc(N2CCOCC2)c1,train,1.3253233883753754
CC(C)NC(=O)COc1ccccc1Br,train,0.6559237292261004
Nc1nc(COc2ccc(F)cc2Cl)nc(N2CCOCC2)n1,train,-0.6552257869598475
CC(C)(C)NC(=O)COc1ccccc1Br,train,0.9251398967446942
CC(C)CNC(=O)COc1ccccc1Br,train,0.8668186575188024
Nc1nc(COc2ccccc2Cl)nc(N2CCOCC2)n1,train,-0.7100050879559863
O=C(COc1ccccc1Br)NC1CCCC1,train,1.1413021779710615
Nc1nc(COc2ccc(F)cc2)nc(N2CCCCC2)n1,train,0.04250717165939655
Cn1ncc(-c2nc(-c3ccc(Cl)cc3)cs2)c1N,train,1.1800279795524062
CC(=O)c1cccc(NC(=O)COc2ccccc2Br)c1,train,1.986957422592603
COc1ccccc1Cc1nc(-c2nonc2N)no1,train,-1.1176587662137205
CN(C)c1cccc(N(C)C)c1CNC(=O)c1ccccc1Cl,train,1.2571261610921018
CN(C)c1cccc(N(C)C)c1CNC(=O)c1ccccc1F,train,0.7217975896635291
CN(C)c1cccc(N(C)C)c1CNC(=O)C(C)(C)C,train,0.036426216442883685
CCNC(=O)Cn1nc2c3c(cccc31)C(=O)c1ccccc1-2,train,0.14560568157162201
Cc1nc(C)c(-c2ccn(C(=O)Nc3ccc(Cl)cc3)n2)s1,train,1.926796295418705
Cc1cc(C)c(NC(=O)Nc2ccccc2)c(C)n1,train,1.7944624352853529
COC(=O)CSc1ccc2c(N)c(C(=O)OC)sc2c1,train,0.18265819062254973
CC(=O)Nc1ccc(NC(=O)NC2(c3ccccc3)CC2)cc1,train,1.5030770317598954
COc1cc(NC(=O)c2ccncc2)cc(-n2cnnn2)c1,train,-0.8826940302636799
Cc1nc(C)c(-c2ccnc(-c3ccc(Cl)cc3)n2)s1,train,2.3781820993454055
COc1ccc(S(=O)(=O)N2CCOCC2)c2cccnc12,train,-0.8019474665860167
CCNC(=O)CC1Sc2ccccc2NC1=O,train,-1.0147129219906847
NS(=O)(=O)c1ccc(CNC(=O)NC2(c3ccccc3)CC2)cc1,train,-0.2850586363665981
Cc1c(-c2ccnc(N)n2)cnn1-c1ccccc1,train,0.07928839913282637
Cc1n[nH]cc1-c1nc(-c2ccc(Cl)cc2)no1,train,0.5821513195702153
Cc1ccc(C(=O)NCc2ccccc2C2CC2)cc1,train,2.1312855811267832
Cc1c(-c2ccnn2C(=O)Nc2ccccc2)cnn1-c1ccccc1,train,1.828330591508001
CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1ncccn1,train,0.8143894243887821
COC(=O)c1c(NS(=O)(=O)c2ccc(C)cc2)sc(C)c1C,train,1.2099448566333235
CCOc1ccc(S(=O)(=O)Nc2cccnc2)cc1,train,0.556981825706254
COc1ccc(S(=O)(=O)Nc2cccnc2)cc1C,train,0.3684418837614025
Cc1cc(S(=O)(=O)Nc2c(C)nn(C)c2C)c(Cl)cc1Cl,train,1.1572937222251758
O=C(COc1ccccc1Br)c1ccc(O)cc1O,train,1.164530737172146
CCOc1ccccc1NS(=O)(=O)c1cc(OC)ccc1OC,train,1.1134806597184763
CC(=O)c1nnn(-c2ccc(F)c(Cl)c2)c1C,train,0.34166010712265393
COc1cc(S(=O)(=O)NCc2cccnc2)ccc1Cl,train,0.32767513867449605
CC(=O)c1nnn(-c2cc(Cl)cc(Cl)c2)c1C,train,0.7732624482597803
Cc1cc(C)c2c(N)c(C(=O)Nc3cccc4cccnc34)sc2n1,train,2.013755827745353
NC(=O)c1nc(N2CCCCC2)nc(N2CCOCC2)n1,train,-2.67712911854062
NC(=O)c1nc(N2CCCCC2)nc(N2CCCCC2)n1,train,-1.4502782988684872
Cc1nnc(NC(=O)c2ccc(-c3ccccc3)cc2)s1,train,2.0781110580041497
O=S(=O)(Nc1ccc(F)cc1)N1CCCCC1,train,0.1264497643132898
Cc1nnc(NC(=O)C2COc3ccccc3O2)s1,train,-1.0324016647935284
COc1ccc(-c2nnn(Cc3ccccc3F)n2)cc1,train,0.6159027856207926
CCc1ccc(OCC(=O)Nc2cc(C)on2)cc1,train,0.7358633641677903
Cc1nnc(NC(=O)COc2ccc(-c3ccccc3)cc2)s1,train,1.743916966406192
Cc1nn(C)c(C)c1NC(=O)c1ccccc1NS(C)(=O)=O,train,-0.3834641916065731
COC(=O)C(NC(=O)c1ccc(C(F)(F)F)cc1)C(C)C,train,0.3467140079491715
N#Cc1c(Cl)cccc1NC1CCCCNC1=O,train,-1.556298225418062
O=C(Nc1ccc(Cl)cc1)NC1CCCCNC1=O,train,-1.2757468862387467
CCOc1ccc(Cc2nc(-c3nonc3N)no2)cc1OCC,train,-0.3785090581706214
CC(=O)Nc1nc2ccc(OC(F)(F)F)cc2s1,train,1.0399963479484304
O=C(Nc1cccc(C(F)(F)F)c1)c1scc2c1OCCO2,train,1.3996468661383075
N#Cc1c(Cl)cccc1N1CCC(C(N)=O)CC1,train,-0.21801204137653074
O=C(N1CCCCC1)C1(c2ccccc2)CCOCC1,train,0.62378394385237
COc1ccc(C2(C(=O)N3CCOCC3)CCCC2)cc1OC,train,0.15599519206113133
CCc1ccc(C23OC(=O)C(C)(C)C2OC(=O)C3(C)C)cc1,train,-0.7338068937086355
Cc1ccc(C23OC(=O)C(C)(C)C2OC(=O)C3(C)C)cc1,train,-0.997814313780272
CC1(C)C(=O)OC2(c3ccc(Cl)cc3)C1OC(=O)C2(C)C,train,-0.670277995098953
CCOC(=O)C12C(=O)OC(C)(C)C1C2(CC)C(=O)c1ccccc1,train,-1.1224985907991494
CNC(=O)c1cnn(-c2c(Cl)cc(Cl)cc2Cl)c1C,train,1.210558839280914
O=C1COc2ccc(C(=O)OCC(=O)c3ccccc3)cc2N1,train,0.06665253471847343
Clc1ccc(Cl)c(NCc2nnc3n2CCCCC3)c1,train,0.6967210746350903
O=S(=O)(c1ccccc1)N1CCCC1c1cccs1,train,0.8611600135281536
COc1ccc(S(=O)(=O)N2CCCC2c2cccs2)cc1,train,0.8428748471100125
Cc1nn(C)c2c1S(=O)(=O)N=C(N1CCOCC1)S2,train,-3.177479886920743
CC(=O)c1c(C(C)=O)c(C)n(Cc2ccc(Cl)cc2)c1C,train,2.1343128630843173
CSc1nc(N)n(-c2cc(C(F)(F)F)cc(C)n2)n1,train,-0.489478717280174
CC(=O)c1nnn(-c2ccc(Cl)c(Cl)c2)c1C,train,0.8981517459186428
CC(=O)c1nnn(-c2ccc(Cl)cc2Cl)c1C,train,0.884754087055768
CC(=O)c1nnn(-c2cc(Cl)ccc2Cl)c1C,train,0.8329754917380416
CSc1nc(-c2ccco2)cc(C(F)(F)F)c1C#N,train,1.3658958493748923
CC(=O)C(C)Sc1nc(-c2ccco2)cc(C(F)(F)F)c1C#N,train,1.179420282657678
CNC(=O)c1cnn(-c2c(Cl)cc(Cl)cc2Cl)c1COC,train,0.8711252054787639
CC(=O)c1nnn(-c2ccc(Cl)cc2C#N)c1C,train,-0.1657752376088686
Cc1noc(C)c1S(=O)(=O)Nc1ccccc1,train,0.2109357749515861
CC(=O)c1cnn(-c2ccc(Cl)cc2Cl)c1C,train,1.6553721472564362
N#Cc1ccc(S(=O)(=O)NC2CCCCNC2=O)cc1,train,-3.177156174003105
CCOc1ccccc1OCC(=O)Nc1nc2ccccc2s1,train,1.9393609158895444
Cc1cc(NS(=O)(=O)c2ccc(C#N)cc2)no1,train,-0.45067542599191435
O=c1c2cnc3c(Cl)cccc3c2nc2sccn12,train,0.5740903571747857
C#Cc1cccc(NS(=O)(=O)c2ccc(C#N)cc2)c1,train,0.25494744636680533
Cc1ccc(NC(=O)CCC(=O)Nc2ccc(C)cc2)cc1,train,2.1731240869819803
COc1ccc(C(=O)N2CCOCC2)cc1Br,train,0.15608149508252178
COc1cc(C(=O)NCCC2=CCCCC2)cc(OC)c1OC,train,1.2173827122332694
O=C(CCC(=O)Nc1ccc(F)cc1)Nc1ccc(F)cc1,train,1.791440414525403
COc1cccc(NC(=O)CCC(=O)Nc2cccc(OC)c2)c1,train,1.4288631236117926
CC(=O)NS(=O)(=O)c1ccc(NC(=O)Nc2ccccc2)cc1,train,0.4186027751030892
Cc1ccc(OC(=O)CCC(=O)N2CCc3ccccc32)cc1,train,1.3597956116415526
O=S(=O)(NCc1ccc(F)cc1F)c1ccc(F)cc1F,train,0.7245494969767368
O=C(NCc1ccc(F)cc1F)c1ccc(F)cc1,train,1.4443857444290389
O=C1NC(O)(c2ccccc2)C(O)(c2ccccc2)N1,train,-2.418312836339311
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(C(N)=O)cc2)cc1,train,-0.16398482791888913
COc1cc(C(=O)NC(C)(C)C)cc(OC)c1OC,train,0.3940033641677907
CNC(=O)Nc1cc(NC(=O)NC)cc(C(F)(F)F)c1,train,0.027182608091870897
NC(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1,train,-1.9698160413765318
COc1ccc(C(=O)Nc2ccc(C#N)cc2)cc1Br,train,1.8713916771360353
COc1cc(C(=O)N2CCc3ccccc32)cc(OC)c1OC,train,1.021563777322025
Cc1c(S(=O)(=O)N2CCOCC2)ccc(Cl)c1F,train,-0.43657752960258933
COc1ccccc1OCC(=O)Nc1ccc(Cl)cc1,train,1.93747732201747
COc1ccccc1OCC(=O)N1CCc2ccccc21,train,0.9276720163900247
COc1ccccc1OCC(=O)Nc1ccccc1,train,1.3679730145174416
COc1ccccc1OCC(=O)NCc1ccccc1,train,0.9694359287464929
O=S(=O)(NCCC1CC1(Cl)Cl)c1ccccc1,train,-0.21456497048566714
Cc1ccc(OCC(=O)Nc2ccc(C#N)cc2)cc1,train,1.3010226661470243
CS(=O)(=O)Nc1ccc(Oc2c(C#N)cccc2C#N)cc1,train,0.3057100349948323
CC(=O)c1cnn(-c2ccc(C(F)(F)F)cc2)c1C,train,1.366053861905348
NS(=O)(=O)c1ccc(NC(=O)Cc2ccccc2)cc1,train,-0.010452333852976503
CC(C)(CO)NC(=O)c1cccc(C(=O)NC(C)(C)CO)c1F,train,-1.7270482345122953
Cc1cccc(OCC(=O)Nc2cccc(C#N)c2)c1,train,1.1793902774830558
COc1ccc(OC)c(NC(=O)COc2cccc(C)c2)c1,train,1.4023343599348337
CCN(CC)S(=O)(=O)c1ccc(NC(=O)Cc2ccccc2)cc1,train,1.177303246526633
COc1ccc(CC(=O)Nc2sc(C)c(C)c2C(N)=O)cc1,train,0.7089727966593964
COc1ccccc1OCC(=O)Nc1ccc(NC(C)=O)cc1,train,1.1185436589788313
CN(C)C(=O)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,train,0.7751414770261666
NC(=O)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,train,0.26545259860303183
COc1ccccc1OCC(=O)NCCC1=CCCCC1,train,1.1018268713711112
CN(C)c1cc(-c2cccs2)oc(=O)c1Cl,train,0.40453159458173893
COC(=O)c1nn(-c2ccc(OC)cc2)c(=O)c2ccccc12,train,0.33562531578356225
CN(C)C(=O)c1nn(-c2ccccc2)c(=O)c2ccccc12,train,0.19547416142366592
Cc1cc(OCC(=O)Nc2ccc(C(N)=O)cc2)ccc1C(C)C,train,1.4179557274785166
Cc1cc(OCC(=O)NCc2ccco2)ccc1C(C)C,train,1.4386796390202434
O=S(=O)(c1ccccc1)n1ccc2ccccc21,train,1.0848644556648903
CC(=O)Nc1ccc(NC(=O)c2ccccc2C)cc1,train,1.7668607980151574
CC(=O)Nc1ccc(NC(=O)c2cccc(C)c2)cc1,train,1.7622421166964752
COc1ccc(CC(=O)Nc2cccc(C#N)c2)cc1,train,1.1138516540012757
COc1ccc(OCC(F)(F)F)c(C(=O)Nc2cccnc2)c1,train,1.2686400347184756
CC(=O)Nc1ccc(Oc2ccc(NC(C)=O)c(N)c2)cc1N,train,0.4633668204327579
Cc1[nH]c2c(C)cccc2c(=O)c1CN1CC(C)OC(C)C1,train,-0.3479910970129714
CC(=O)NS(=O)(=O)c1ccc(NC(=O)C2CC2)cc1,train,-0.9373389887733871
CS(=O)(=O)N(CCc1ccc(Cl)cc1)S(C)(=O)=O,train,-1.2675432492325047
Cc1c(Cc2ccccc2)sc(NC(=O)C2CC2)c1C(N)=O,train,0.95504178783216
N#Cc1ccccc1NC(=O)CCCC(=O)Nc1ccccc1C#N,train,1.176138774657594
N#Cc1cccc(NC(=O)CCCC(=O)Nc2cccc(C#N)c2)c1,train,1.1934484171278
CC(=O)c1cnn(-c2cc(C(F)(F)F)cc(C)n2)c1C,train,0.6410593279757624
N#Cc1ccc(NC(=O)CCC(=O)Nc2ccc(C#N)cc2)cc1,train,0.9201434856027415
COc1ccc(C(=O)N(C)Cc2ccccc2)cc1Br,train,2.0730776112019713
CCOC(=O)Cc1nc(N)ncc1C(=O)OCC,train,-1.9466256300735474
Cc1cc(Br)cc(Br)c1OCC(N)=O,train,0.24627392574237206
CCN(CC)C(=O)c1ccc(C)c(Br)c1,train,1.407826881196085
Cc1ccc(C(=O)N2CCOCC2)cc1Br,train,0.4081592169593602
NC(=O)COc1ccc2ccccc2c1Br,train,0.6485161400362838
Cc1ccc(C)c(OCC(=O)n2nc(C)cc2C)c1,train,0.6941707014458984
Cc1ccc(-c2nc(NC(=O)c3ccco3)sc2C)cc1,train,2.2849109949524484
CCOc1ccc(CC(=O)Nc2nccs2)cc1OCC,train,1.159430225721679
Nc1n[nH]c(NCc2c(Cl)cccc2Oc2ccccc2)n1,train,1.0868792870440132
CCOC(=O)c1nn(-c2ccc(OCC)cc2)cc1O,train,0.08125371010306859
CCOC(=O)c1nn(-c2ccc(Br)cc2)cc1O,train,0.37016149708500956
CC1(C)C2CCC1(CS(=O)(=O)Nc1cccc(F)c1)C(=O)C2,train,-0.9754583702565895
O=c1[nH]ccn(-c2cccc(C(F)(F)F)c2)c1=O,train,-0.8604195076245675
CC1CCc2c(sc3ncnc(N4CCOCC4)c23)C1,train,-0.18007401624560782
Cc1cc(C(F)(F)F)cc(-n2cc(C#N)c(N)n2)n1,train,-0.8019258666014415
CN(C(=O)Nc1ccccc1)n1cnc2ccsc2c1=O,train,-0.355529005047555
O=C(CSc1nnc2sc3ccccc3n12)c1ccco1,train,1.087203029691902
Cc1nc(-n2cnc3ccccc32)c2c3c(sc2n1)CCC3,train,1.3784868203280398
CN(n1cnc2ccsc2c1=O)S(C)(=O)=O,train,-3.176077276779459
N#Cc1cccc(C#N)c1N1CCN(C(=O)Nc2ccccc2)CC1,train,0.5576876099772052
CC(=O)c1sc(-c2ccc(F)cc2F)nc1C,train,1.5105902074571036
NC(=O)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,train,1.5695311826305405
